,Close,compound,negative,neutral,positive,Open,High,Low,Volume
2017-06-02,484.7250061035156,0.8831,0.076,0.836,0.087,486.7000122070313,487.7250061035156,482.1000061035156,3917966.0
2017-06-05,479.375,0.9988,0.025,0.848,0.127,485.0,486.0,478.5249938964844,5462698.0
2017-06-06,489.6749877929688,0.9992,0.026,0.835,0.139,482.5,493.75,482.2000122070313,7008686.0
2017-06-07,480.6499938964844,0.9995,0.027,0.841,0.133,492.5,494.4500122070313,472.5,12455046.0
2017-06-08,478.2250061035156,0.9996,0.028,0.831,0.141,481.4750061035156,481.4750061035156,474.0750122070313,6195352.0
2017-06-09,474.2999877929688,0.9997,0.058,0.827,0.114,469.2749938964844,475.4750061035156,461.5,14757662.0
2017-06-12,481.9249877929688,0.9998,0.043,0.808,0.149,471.6749877929688,482.6000061035156,470.0499877929688,8591676.0
2017-06-13,478.8999938964844,0.9999,0.028,0.784,0.187,476.75,481.4750061035156,475.7999877929688,4937794.0
2017-06-14,479.2999877929688,0.9999,0.028,0.79,0.182,480.0,480.9500122070313,475.6000061035156,7438110.0
2017-06-15,476.0499877929688,0.9998,0.017,0.837,0.146,479.8250122070313,483.9750061035156,474.7999877929688,5528062.0
2017-06-16,470.125,0.9996,0.013,0.874,0.112,474.5499877929688,476.9249877929688,468.0,10948450.0
2017-06-19,464.9249877929688,0.9944,0.019,0.882,0.099,469.9750061035156,470.125,464.0,6855860.0
2017-06-20,471.7749938964844,0.9918,0.017,0.9,0.083,467.5,473.4500122070313,467.0249938964844,5184396.0
2017-06-21,471.6749877929688,-0.7,0.087,0.823,0.09,472.5,474.5,468.0249938964844,3735864.0
2017-06-22,470.0750122070313,0.9975,0.041,0.868,0.091,473.8500061035156,484.3500061035156,467.5499877929688,9465242.0
2017-06-23,471.625,0.8549,0.061,0.874,0.065,472.5,474.5750122070313,469.0,6403018.0
2017-06-27,463.5249938964844,0.9999,0.016,0.857,0.126,472.5,474.0,461.875,6904660.0
2017-06-28,462.3500061035156,0.9998,0.019,0.826,0.154,466.3999938964844,466.5,460.5,5905224.0
2017-06-29,465.1000061035156,0.9987,0.029,0.859,0.112,465.1000061035156,473.9750061035156,463.2999877929688,15914040.0
2017-06-30,467.7749938964844,0.9937,0.036,0.879,0.086,465.3999938964844,469.0,464.5,4216700.0
2017-07-03,475.9500122070313,0.9939,0.027,0.852,0.121,470.5499877929688,477.5,467.2999877929688,5088924.0
2017-07-04,481.0750122070313,0.9877,0.037,0.881,0.082,476.9249877929688,485.0,474.7000122070313,5167726.0
2017-07-05,475.4500122070313,0.9979,0.011,0.887,0.101,479.5,479.5,472.7000122070313,4226228.0
2017-07-06,473.5,0.9989,0.019,0.883,0.098,472.5,478.5,472.1000061035156,3829720.0
2017-07-07,467.7000122070313,0.9989,0.024,0.877,0.099,471.9249877929688,472.7250061035156,466.5249938964844,5776886.0
2017-07-10,478.5249938964844,0.9981,0.048,0.849,0.103,471.6000061035156,479.8999938964844,470.0,1464376.0
2017-07-11,487.6749877929688,0.9988,0.01,0.846,0.144,478.3250122070313,494.75,478.3250122070313,11539708.0
2017-07-12,486.1749877929688,0.9983,0.015,0.85,0.135,487.4750061035156,490.75,484.375,6275976.0
2017-07-13,488.5249938964844,0.9996,0.029,0.82,0.151,488.625,491.7250061035156,482.0499877929688,5170392.0
2017-07-14,486.0249938964844,1.0,0.016,0.846,0.138,499.7250061035156,503.4249877929688,483.0249938964844,22478180.0
2017-07-17,492.0249938964844,0.9995,0.034,0.852,0.114,487.5,496.0,487.0,7698250.0
2017-07-18,492.7999877929688,0.9972,0.044,0.869,0.087,493.0249938964844,502.3999938964844,490.5499877929688,8260180.0
2017-07-19,489.9249877929688,0.9991,0.024,0.812,0.165,490.7250061035156,494.3250122070313,484.5499877929688,5890278.0
2017-07-20,484.7250061035156,0.9995,0.024,0.778,0.198,489.6499938964844,489.9249877929688,483.4750061035156,6809740.0
2017-07-21,490.0499877929688,0.9981,0.017,0.867,0.116,486.5,491.2749938964844,485.7000122070313,5980754.0
2017-07-24,495.2749938964844,0.9991,0.013,0.857,0.13,491.75,497.0,491.2999877929688,6129176.0
2017-07-25,496.9249877929688,0.999,0.009,0.856,0.135,495.0,499.5,493.1000061035156,7145614.0
2017-07-26,497.0249938964844,0.9991,0.027,0.849,0.124,499.0499877929688,499.5,495.2000122070313,6870024.0
2017-07-27,485.5249938964844,0.9993,0.011,0.846,0.143,498.0,502.0,483.3999938964844,12676852.0
2017-07-28,498.6749877929688,0.9996,0.007,0.844,0.149,488.0,501.5,481.1499938964844,11098428.0
2017-07-31,505.6000061035156,0.999,0.028,0.864,0.108,495.9500122070313,510.8500061035156,493.375,19158248.0
2017-08-01,502.7749938964844,0.9995,0.014,0.863,0.123,505.5,508.5,499.1749877929688,7689398.0
2017-08-02,496.6749877929688,0.9997,0.011,0.866,0.124,503.0,506.375,493.6000061035156,4257584.0
2017-08-03,492.0,0.9998,0.016,0.848,0.136,495.5,499.375,490.125,4640348.0
2017-08-04,491.875,0.9996,0.019,0.863,0.118,494.0,494.5,488.0249938964844,5349018.0
2017-08-07,484.125,0.9997,0.007,0.863,0.131,491.75,491.875,482.8500061035156,6073744.0
2017-08-08,481.9249877929688,0.9998,0.026,0.834,0.14,484.25,485.125,477.5249938964844,6004648.0
2017-08-09,484.6749877929688,0.9997,0.021,0.836,0.143,483.8250122070313,486.9500122070313,482.2749938964844,3922410.0
2017-08-10,490.625,0.9998,0.024,0.84,0.136,484.9500122070313,493.75,484.6749877929688,9140684.0
2017-08-11,493.8500061035156,0.9998,0.011,0.857,0.132,488.0,498.5,484.7999877929688,6544156.0
2017-08-14,490.7250061035156,0.9998,0.023,0.833,0.143,494.0,494.6000061035156,488.5750122070313,3816470.0
2017-08-16,487.6000061035156,0.9999,0.021,0.816,0.164,491.0,493.0499877929688,484.5,6178080.0
2017-08-17,510.4249877929688,0.9999,0.008,0.855,0.137,502.5,514.625,499.0249938964844,25784260.0
2017-08-18,461.625,-1.0,0.119,0.805,0.076,508.9500122070313,508.9500122070313,442.1000061035156,164404960.0
2017-08-21,436.7000122070313,1.0,0.08,0.757,0.164,462.0,462.0,435.0,90407176.0
2017-08-22,437.7000122070313,1.0,0.054,0.788,0.157,447.6000061035156,448.5249938964844,430.0,49242598.0
2017-08-23,446.3999938964844,0.9999,0.05,0.829,0.121,440.0,451.8500061035156,436.9500122070313,61284190.0
2017-08-24,456.0750122070313,1.0,0.042,0.847,0.111,455.0,459.125,451.1749877929688,42380524.0
2017-08-28,470.5,0.9999,0.021,0.857,0.122,471.9750061035156,476.9750061035156,469.0,40712108.0
2017-08-29,463.7250061035156,0.9998,0.037,0.856,0.107,470.7250061035156,471.0,462.7749938964844,13369392.0
2017-08-30,463.3250122070313,0.9998,0.045,0.809,0.146,468.6000061035156,469.5,462.0499877929688,16149664.0
2017-08-31,457.4750061035156,0.9992,0.014,0.859,0.127,464.3999938964844,464.4750061035156,456.4500122070313,15022452.0
2017-09-01,459.9750061035156,0.9996,0.05,0.822,0.129,457.9750061035156,462.9500122070313,455.0,8433922.0
2017-09-04,450.1000061035156,0.999,0.033,0.808,0.159,460.5,460.5499877929688,446.75,10177108.0
2017-09-05,450.9500122070313,0.9946,0.035,0.838,0.127,451.0,452.5,448.625,9783392.0
2017-09-06,447.7999877929688,0.9996,0.015,0.833,0.152,450.0,450.1499938964844,445.0,7735910.0
2017-09-07,447.875,0.9988,0.012,0.886,0.102,450.0,450.25,446.1749877929688,6241192.0
2017-09-08,442.1499938964844,0.9999,0.027,0.789,0.184,449.5,449.5,441.0499877929688,8604542.0
2017-09-11,439.3500061035156,0.9997,0.018,0.819,0.164,445.2000122070313,445.8999938964844,436.8250122070313,13787642.0
2017-09-12,442.0249938964844,0.9997,0.013,0.855,0.133,441.2749938964844,443.875,439.3999938964844,17241354.0
2017-09-13,441.875,0.9996,0.018,0.85,0.132,442.75,443.7999877929688,440.5,11478228.0
2017-09-14,446.2000122070313,0.9997,0.017,0.804,0.18,442.25,448.2999877929688,440.7999877929688,13698006.0
2017-09-15,454.125,0.9995,0.015,0.812,0.173,446.1499938964844,456.625,446.1000061035156,13459460.0
2017-09-18,454.5499877929688,0.9998,0.023,0.815,0.162,455.0,458.875,453.1499938964844,8475860.0
2017-09-19,456.125,0.9994,0.021,0.833,0.146,454.0,458.0,451.75,6033330.0
2017-09-20,456.3500061035156,0.9993,0.04,0.825,0.134,458.5,458.5,453.7250061035156,5767830.0
2017-09-21,454.7749938964844,0.9998,0.029,0.775,0.195,457.5,457.625,454.0750122070313,8204152.0
2017-09-22,449.1499938964844,0.9996,0.006,0.83,0.164,454.0750122070313,455.125,444.0,17604088.0
2017-09-25,447.6749877929688,0.9996,0.006,0.812,0.182,450.5,450.9750061035156,444.5499877929688,9088700.0
2017-09-26,452.9500122070313,0.9992,0.006,0.841,0.153,448.5,454.2000122070313,447.1499938964844,7366478.0
2017-09-27,449.8999938964844,0.9994,0.029,0.832,0.139,453.0499877929688,453.9500122070313,447.5499877929688,6000138.0
2017-09-28,448.0,0.9991,0.006,0.824,0.17,448.0499877929688,451.9500122070313,447.1499938964844,17537266.0
2017-09-29,449.9500122070313,0.9973,0.0,0.839,0.161,449.0,451.2000122070313,447.5,5705832.0
2017-10-03,451.7749938964844,0.9995,0.008,0.813,0.179,455.0499877929688,456.0,450.7999877929688,4947522.0
2017-10-04,449.7999877929688,0.9992,0.009,0.833,0.157,451.5,452.7000122070313,448.5750122070313,4991492.0
2017-10-05,451.5249938964844,0.9984,0.03,0.837,0.132,450.0,452.4750061035156,449.5,8611300.0
2017-10-06,460.0750122070313,0.9989,0.014,0.806,0.18,452.0,461.0,451.9750061035156,8574308.0
2017-10-09,461.9500122070313,0.9996,0.006,0.827,0.167,460.0,464.5,457.0,3504832.0
2017-10-10,467.7250061035156,0.9994,0.027,0.834,0.139,469.9750061035156,469.9750061035156,464.7749938964844,7143220.0
2017-10-11,465.3500061035156,0.9992,0.006,0.811,0.183,467.7250061035156,469.0,464.0,5982504.0
2017-10-12,463.6499938964844,0.9993,0.007,0.819,0.174,465.0,467.1749877929688,459.7749938964844,10280972.0
2017-10-13,465.0499877929688,0.9991,0.002,0.835,0.163,466.3999938964844,466.75,463.7749938964844,7180728.0
2017-10-16,469.5,0.9986,0.0,0.811,0.189,467.9750061035156,471.0,466.5,5758750.0
2017-10-17,465.25,0.9983,0.009,0.861,0.13,468.3999938964844,468.3999938964844,464.75,5625102.0
2017-10-18,462.1749877929688,0.9985,0.004,0.85,0.146,464.4500122070313,465.0,461.4750061035156,7231852.0
2017-10-19,463.4750061035156,0.9778,0.0,0.857,0.143,465.0,466.0,462.6000061035156,1091434.0
2017-10-23,469.75,0.9977,0.017,0.857,0.127,465.0,471.0,464.0499877929688,9154096.0
2017-10-24,463.25,0.9999,0.069,0.808,0.123,473.0,473.3250122070313,460.7999877929688,14529328.0
2017-10-25,467.6499938964844,0.9976,0.044,0.859,0.097,459.5,472.3500061035156,457.625,13984134.0
2017-10-26,473.6749877929688,0.999,0.034,0.814,0.152,471.0,475.8999938964844,470.0499877929688,33659258.0
2017-10-27,473.1749877929688,0.9993,0.014,0.809,0.177,477.5,478.8500061035156,472.0,8524956.0
2017-10-30,472.0499877929688,0.9986,0.033,0.812,0.155,477.3250122070313,477.3250122070313,470.5249938964844,12968326.0
2017-10-31,460.9249877929688,0.9973,0.047,0.78,0.172,462.5,465.0,460.0,9954988.0
2017-11-01,463.5249938964844,0.9542,0.075,0.815,0.11,462.5,464.7000122070313,461.6499938964844,5633134.0
2017-11-02,461.4500122070313,0.9981,0.023,0.788,0.189,461.5249938964844,463.0,460.0,4686138.0
2017-11-03,463.3250122070313,0.9983,0.013,0.863,0.124,458.5,464.9500122070313,458.4750061035156,3699086.0
2017-11-06,464.3500061035156,0.9979,0.02,0.828,0.153,461.5750122070313,467.5,461.3250122070313,5066534.0
2017-11-07,477.75,0.9981,0.017,0.864,0.119,463.125,480.0,462.9249877929688,13442820.0
2017-11-08,476.1499938964844,0.9992,0.01,0.812,0.178,480.125,480.9249877929688,473.75,5369994.0
2017-11-09,477.25,0.9993,0.02,0.841,0.139,476.5,481.5,474.125,4723232.0
2017-11-10,481.0249938964844,0.9918,0.011,0.86,0.128,479.3999938964844,482.1749877929688,475.0,6589428.0
2017-11-13,475.9750061035156,0.9897,0.047,0.838,0.115,481.0249938964844,484.7000122070313,474.6749877929688,5021216.0
2017-11-14,474.5499877929688,0.9992,0.007,0.817,0.175,475.9750061035156,477.4249877929688,471.625,5733710.0
2017-11-15,475.8999938964844,0.9997,0.022,0.821,0.157,472.5750122070313,476.75,472.25,7023516.0
2017-11-16,494.2000122070313,0.9997,0.012,0.856,0.132,475.8999938964844,497.9500122070313,474.25,15687502.0
2017-11-17,485.4750061035156,0.9996,0.034,0.812,0.154,492.75,492.75,482.5750122070313,8057670.0
2017-11-20,480.2749938964844,0.9989,0.013,0.835,0.152,484.5,485.5,478.625,5661190.0
2017-11-21,483.125,0.9977,0.007,0.804,0.19,480.6499938964844,485.75,480.0249938964844,5364656.0
2017-11-22,483.1499938964844,0.9961,0.016,0.821,0.164,483.2999877929688,485.5249938964844,481.6499938964844,6084920.0
2017-11-23,495.625,0.9986,0.035,0.849,0.116,485.75,497.2250061035156,484.5,11894618.0
2017-11-24,504.7749938964844,0.9868,0.063,0.824,0.113,495.4500122070313,509.6499938964844,495.1000061035156,18619912.0
2017-11-27,499.375,0.9995,0.015,0.865,0.121,503.3500061035156,503.3500061035156,496.6499938964844,6017730.0
2017-11-28,492.3500061035156,0.9983,0.023,0.852,0.125,497.2000122070313,499.9500122070313,490.6499938964844,4616868.0
2017-11-29,491.3500061035156,0.999,0.01,0.833,0.158,493.8250122070313,495.9750061035156,490.1499938964844,3838070.0
2017-11-30,488.0499877929688,0.9995,0.007,0.825,0.168,494.7250061035156,494.7250061035156,484.1749877929688,17266944.0
2017-12-01,479.3999938964844,0.9992,0.013,0.807,0.18,489.7000122070313,491.6000061035156,478.5249938964844,4085000.0
2017-12-04,492.6749877929688,0.9998,0.024,0.859,0.117,490.0,498.3999938964844,484.2749938964844,17811606.0
2017-12-05,492.1749877929688,0.9994,0.015,0.866,0.119,492.6749877929688,501.5,489.5,9976738.0
2017-12-06,495.1499938964844,0.9993,0.027,0.842,0.131,492.5,497.0499877929688,492.0,7490094.0
2017-12-07,499.8999938964844,0.9981,0.034,0.871,0.095,494.5,501.4500122070313,492.7999877929688,7549544.0
2017-12-08,500.9249877929688,0.9994,0.018,0.846,0.136,500.5,503.5,497.5,5983244.0
2017-12-11,502.6499938964844,0.9947,0.057,0.807,0.136,497.4750061035156,503.4500122070313,496.9750061035156,5139098.0
2017-12-12,505.25,0.995,0.049,0.816,0.135,501.0,507.0,501.0,9320434.0
2017-12-13,501.875,0.9974,0.014,0.859,0.127,505.4500122070313,509.5,498.8250122070313,5362398.0
2017-12-14,506.5499877929688,0.996,0.007,0.874,0.119,502.625,507.5,499.6499938964844,6023572.0
2017-12-15,511.4500122070313,0.997,0.007,0.86,0.133,506.5,513.2000122070312,505.9249877929688,10384134.0
2017-12-18,508.2999877929688,0.9954,0.009,0.821,0.17,505.9500122070313,515.3499755859375,502.8999938964844,4035448.0
2017-12-19,501.9750061035156,0.9926,0.016,0.903,0.082,508.7250061035156,508.9750061035156,499.7749938964844,7118898.0
2017-12-20,507.9249877929688,0.9981,0.006,0.848,0.146,502.5499877929688,509.2999877929688,500.5,4186326.0
2017-12-21,511.0249938964844,0.9987,0.0,0.777,0.223,507.3999938964844,514.4749755859375,499.2000122070313,11059162.0
2017-12-22,519.6749877929688,0.9782,0.032,0.849,0.118,508.0,522.4000244140625,508.0,12906940.0
2017-12-26,517.7999877929688,0.9889,0.064,0.768,0.169,515.0,520.75,511.5,10808906.0
2017-12-27,517.125,0.996,0.027,0.841,0.132,514.0,519.5499877929688,513.7000122070312,6970172.0
2017-12-28,516.625,0.9964,0.025,0.854,0.121,515.0,520.0,511.8999938964844,8433472.0
2017-12-29,521.0250244140625,0.9966,0.022,0.855,0.123,515.0499877929688,524.4000244140625,515.0,6601768.0
2018-01-01,516.7750244140625,0.9956,0.011,0.861,0.128,518.8499755859375,522.25,515.0,5431340.0
2018-01-02,514.8499755859375,0.9997,0.014,0.866,0.12,518.625,521.0,511.5,6112248.0
2018-01-03,510.6499938964844,0.9981,0.023,0.853,0.125,514.25,515.7999877929688,509.2999877929688,6846552.0
2018-01-04,507.7000122070313,0.9978,0.029,0.899,0.072,510.5,510.5,504.7999877929688,8947614.0
2018-01-05,506.0,0.9867,0.03,0.892,0.079,507.6499938964844,513.2000122070312,503.0,11025976.0
2018-01-08,518.0250244140625,0.9991,0.023,0.8,0.177,512.4500122070312,519.5,510.0249938964844,5594690.0
2018-01-09,520.6749877929688,0.9991,0.02,0.81,0.171,520.0,522.4500122070312,514.4500122070312,9948236.0
2018-01-10,526.125,0.9988,0.033,0.851,0.116,523.4000244140625,528.0,516.5250244140625,9468634.0
2018-01-11,537.9000244140625,0.9983,0.017,0.861,0.122,527.625,541.7000122070312,527.625,16775298.0
2018-01-12,539.2249755859375,0.9999,0.02,0.847,0.133,542.9000244140625,542.9500122070312,535.2750244140625,18016528.0
2018-01-15,540.5750122070312,0.9967,0.034,0.834,0.132,540.0,546.4749755859375,532.5499877929688,10649250.0
2018-01-16,561.4249877929688,0.9982,0.013,0.868,0.118,540.625,567.4000244140625,540.625,22646966.0
2018-01-17,576.0499877929688,0.999,0.021,0.853,0.126,562.4249877929688,580.9000244140625,561.5,26154088.0
2018-01-18,576.3499755859375,0.9974,0.011,0.859,0.13,572.5,582.4500122070312,566.0499877929688,13204970.0
2018-01-19,571.7249755859375,0.997,0.004,0.823,0.173,572.5,573.9500122070312,568.0,5988278.0
2018-01-22,575.0,0.9991,0.008,0.824,0.168,566.0750122070312,578.4749755859375,566.0,9650214.0
2018-01-23,588.5499877929688,0.9996,0.002,0.853,0.144,577.5,594.0,577.5,15403796.0
2018-01-24,592.9000244140625,0.9989,0.011,0.869,0.12,587.4000244140625,610.5250244140625,583.75,20604718.0
2018-01-25,587.7000122070312,0.9869,0.047,0.868,0.085,591.0,591.7000122070312,581.125,13548914.0
2018-01-29,591.4500122070312,0.9978,0.003,0.881,0.116,583.2750244140625,598.125,582.5999755859375,10823002.0
2018-01-30,585.3250122070312,0.9738,0.019,0.879,0.102,589.4500122070312,591.5499877929688,581.3499755859375,8628312.0
2018-01-31,575.125,0.9352,0.027,0.908,0.065,579.5750122070312,583.2999877929688,571.0750122070312,9213698.0
2018-02-01,572.2999877929688,0.9871,0.02,0.858,0.121,571.0999755859375,578.9500122070312,559.2750244140625,13005454.0
2018-02-02,571.625,0.9958,0.031,0.833,0.136,567.625,581.4500122070312,565.0499877929688,10244486.0
2018-02-05,569.0999755859375,0.9846,0.027,0.864,0.109,570.0,577.4249877929688,567.9249877929688,9860220.0
2018-02-06,553.875,0.996,0.019,0.78,0.201,549.9749755859375,564.1749877929688,547.5750122070312,10552078.0
2018-02-07,554.5250244140625,0.997,0.008,0.798,0.194,558.0,562.4000244140625,551.7750244140625,8342056.0
2018-02-08,567.125,0.9848,0.026,0.852,0.121,561.4000244140625,573.2000122070312,558.2750244140625,8807244.0
2018-02-09,554.5750122070312,0.9886,0.015,0.846,0.139,559.0,560.1500244140625,553.0,4382690.0
2018-02-12,551.4000244140625,0.9201,0.026,0.888,0.087,557.4000244140625,560.2999877929688,548.9000244140625,6291972.0
2018-02-14,548.875,0.9668,0.048,0.821,0.131,553.0,558.6500244140625,545.0999755859375,8345712.0
2018-02-15,557.2249755859375,0.9869,0.0,0.88,0.12,551.5,564.8499755859375,551.5,7986736.0
2018-02-16,564.0250244140625,0.9868,0.0,0.862,0.138,562.5,570.8250122070312,559.0499877929688,9889222.0
2018-02-19,565.875,0.994,0.011,0.859,0.13,564.2000122070312,568.0,560.1500244140625,6461840.0
2018-02-20,568.4749755859375,0.9923,0.02,0.87,0.11,551.875,574.75,551.875,7188594.0
2018-02-21,573.7000122070312,0.9965,0.036,0.822,0.143,573.75,575.9500122070312,570.0,13771358.0
2018-02-22,580.375,0.9978,0.02,0.848,0.132,572.7750244140625,582.0,570.2249755859375,17859974.0
2018-02-23,577.8250122070312,0.9767,0.027,0.909,0.064,581.75,583.0,573.375,9459828.0
2018-02-26,569.2999877929688,0.989,0.018,0.874,0.108,575.5,577.5250244140625,567.1749877929688,5083608.0
2018-02-27,575.0999755859375,0.7653,0.058,0.871,0.071,572.4749755859375,576.8250122070312,562.8250122070312,6616026.0
2018-02-28,586.2999877929688,0.9398,0.044,0.868,0.089,573.7999877929688,594.75,571.2750244140625,17268416.0
2018-03-01,580.375,0.7867,0.043,0.856,0.1,584.7999877929688,584.7999877929688,578.0250244140625,6579852.0
2018-03-05,577.9500122070312,0.9846,0.01,0.869,0.12,580.375,585.4000244140625,571.625,8101456.0
2018-03-06,575.6749877929688,0.9992,0.021,0.822,0.156,581.2750244140625,582.7000122070312,571.7999877929688,6689734.0
2018-03-07,572.0499877929688,0.986,0.03,0.866,0.104,577.5,580.0,569.0250244140625,6370416.0
2018-03-08,578.3250122070312,0.6155,0.038,0.91,0.052,574.5,582.9000244140625,574.5,6093014.0
2018-03-09,581.7000122070312,0.9549,0.043,0.869,0.087,581.1749877929688,583.0,577.7750244140625,4220964.0
2018-03-12,592.875,0.992,0.025,0.876,0.099,588.0,595.9249877929688,585.875,7676970.0
2018-03-13,591.9000244140625,0.9777,0.026,0.893,0.08,590.0999755859375,598.5,587.5750122070312,8581052.0
2018-03-14,590.4000244140625,0.9501,0.014,0.911,0.075,590.0,595.2999877929688,584.5499877929688,4429710.0
2018-03-15,591.25,0.998,0.008,0.874,0.117,590.0,594.2000122070312,586.0,6101500.0
2018-03-16,585.9500122070312,0.9977,0.005,0.854,0.141,591.0,591.2000122070312,584.625,17954826.0
2018-03-19,573.375,0.9921,0.022,0.849,0.129,582.0,590.25,571.3250122070312,7526620.0
2018-03-20,582.2750244140625,0.7081,0.082,0.811,0.107,574.2999877929688,585.0,574.2999877929688,8553766.0
